CustomerID,NoOfInvoices,NoOfUniqueItems,TotalQuantity,UnitPriceMean,UnitPriceStd,QuantityPerInvoice,UniqueItemsPerInvoice,Clusters
12409,0.00956937799043062,0.05039193729003359,0.03140810159247564,0.0016746741957883629,0.0042336493374100365,0.5933780500847988,0.137720901889092,1
12410,0.004784688995215311,0.013997760358342666,0.0011884146548504296,0.003032757948077217,0.00927017381498465,0.0335299240630109,0.058500914076782456,0
12412,0.00956937799043062,0.023516237402015677,0.004685749210553122,0.0012512828733912528,0.0043318002563066645,0.08834359577686442,0.06459475929311395,0
12413,0.00956937799043062,0.015677491601343786,0.0016128484601541544,0.0022767242613526183,0.007040805629339352,0.03026784213662546,0.043266301035953685,0
12414,0.00956937799043062,0.0083986562150056,0.0016920761038108497,0.00413196716069909,0.01743897019039948,0.03176519121758927,0.023461304082876295,0
12415,0.09569377990430622,0.24188129899216126,0.3704967573257275,0.001393584217390254,0.01607398148352705,1.0,0.09332288674153391,1
12417,0.03827751196172249,0.08790593505039195,0.00877729109368103,0.002542102613797164,0.006288812465082389,0.05500975314112261,0.07932155189924843,1
12418,0.0,0.018477043673012318,0.002297601666044164,0.0016697140406732567,0.003854591950451911,0.13026937004385092,0.15447897623400367,0
12420,0.0,0.015677491601343786,0.0019467363869930846,0.0022318729023184988,0.004899913661627421,0.11037601796818897,0.1316270566727605,0
12421,0.014354066985645932,0.017357222844344905,0.0027333537061559883,0.0021398780195197187,0.009270759388763953,0.038503262081926386,0.03564899451553931,0
12422,0.00956937799043062,0.02127659574468085,0.0020882143220943266,0.0015200997625380171,0.007584370909634478,0.039251936622408286,0.058500914076782456,0
12423,0.03349282296650718,0.05375139977603583,0.007571899086618451,0.0013495791788207178,0.004936627605750401,0.053383168574004186,0.054501828153564906,0
12424,0.004784688995215311,0.016237402015677492,0.004182087761592702,0.0012841891588331463,0.0019245841889847573,0.11839753090192363,0.0676416819012797,0
12425,0.0,0.01959686450167973,0.0028012631150045844,0.0011778292634003363,0.0029743560871559683,0.15882595608794634,0.1636197440585009,1
12426,0.0,0.016237402015677492,0.0014543931728407638,0.0018526625773309133,0.005107708100199057,0.08246115295879233,0.13619744058500913,0
12427,0.00956937799043062,0.013997760358342666,0.003010650458954422,0.0021737257348086337,0.0060111167446238725,0.05668535806505829,0.038695917123705056,0
12428,0.03827751196172249,0.1438969764837626,0.020004980023315563,0.0021926062215552903,0.02027076959511945,0.12574167163236516,0.13010359536867763,1
12429,0.014354066985645932,0.04535274356103023,0.008805586680701277,0.001702331929522676,0.005028970476639635,0.12457409586089932,0.09277879341864717,0
12430,0.0,0.005599104143337066,0.000656457618869761,0.0029786832529671682,0.013991278352729338,0.03721982001252884,0.04936014625228519,0
12431,0.06698564593301436,0.09070548712206047,0.016507645467612873,0.0017703636739724526,0.00343332814430911,0.06209720545768461,0.04875076173065205,1
12432,0.019138755980861243,0.059350503919372896,0.010186411327289396,0.005106340765955216,0.08063237568046816,0.11525309783189963,0.09689213893967093,1
12433,0.028708133971291867,0.12206047032474804,0.0626464296628298,0.0009949865933593862,0.002690304451605848,0.5071429662790876,0.14207364847218595,1
12434,0.004784688995215311,0.025195968645016796,0.0022240331397915185,0.001722931925841027,0.0035812638805885295,0.06288866140047976,0.10420475319926874,0
12435,0.004784688995215311,0.0167973124300112,0.011623827147918011,0.0026115836092077283,0.005179303262097552,0.3293633210591453,0.06992687385740402,1
12436,0.0,0.0083986562150056,0.0011884146548504296,0.002507464595436144,0.011336576399207723,0.06738070864337117,0.07221206581352833,0
12437,0.08133971291866028,0.06606942889137739,0.01653594105463312,0.0018802910085443192,0.0061593560684649875,0.051783322383331554,0.029301239081860653,1
12438,0.004784688995215311,0.04647256438969764,0.006672099419374554,0.0018322804814645231,0.007163312544931569,0.18898684471878868,0.1910420475319927,1
12441,0.0,0.005599104143337066,0.0006790940884859598,0.0017368571917916954,0.005937424670021157,0.038503262081926386,0.04936014625228519,0
12442,0.0,0.006159014557670773,0.0010243002501329893,0.0015593257023114422,0.009365970400911937,0.05807575364023897,0.05393053016453383,0
12444,0.019138755980861243,0.07670772676371782,0.006530621484273313,0.0030265520020767702,0.008441958193062114,0.0737979189903589,0.12522851919561243,1
12445,0.0,0.00167973124300112,0.00034520616164702956,0.003845434914138706,0.015974222927134896,0.019572491558312578,0.01736745886654479,0
12446,0.0,0.031914893617021274,0.0019863502088214324,0.0020205251567425105,0.004392171570167421,0.11262204158963467,0.26416819012797077,1
12447,0.0,0.013997760358342666,0.0010695731893653865,0.0016745440173693974,0.0039407814586260295,0.06064263777903406,0.11791590493601463,0
12448,0.0,0.011758118701007838,0.0013695064117800189,0.0028440812924292436,0.017262307738495127,0.07764824519855154,0.0996343692870201,0
12449,0.014354066985645932,0.06550951847704367,0.00878295021108508,0.0017338088580938936,0.003753446796313511,0.12425323534354993,0.13391224862888482,1
12450,0.004784688995215311,0.00335946248600224,0.0007187079103143074,0.0007120264839418967,0.000735800339454895,0.02021421259301135,0.015082266910420476,0
12451,0.019138755980861243,0.14781634938409854,0.037203037814222496,0.0011215756301312452,0.004167247296312822,0.42161071979709397,0.2413162705667276,1
12452,0.004784688995215311,0.011198208286674132,0.0010412776023451384,0.0021225521783829254,0.009851158428509877,0.029358737337468868,0.04707495429616088,0
12453,0.0,0.023516237402015677,0.002671103414711442,0.0010936214301296599,0.002123454242834205,0.15144616418891044,0.1956124314442413,1
12454,0.0,0.007838745800671893,0.005687412991069913,0.0034983988627252296,0.011844423103626645,0.3224648199361335,0.0676416819012797,1
12455,0.02392344497607655,0.04703247480403135,0.0118162371396557,0.0014773422269007473,0.006895439313571083,0.11139207627312869,0.06383302864107251,1
12456,0.00956937799043062,0.05823068309070548,0.009235679603409052,0.0016993010088886468,0.00758769378103927,0.17433421442650002,0.1590493601462523,1
12457,0.028708133971291867,0.029115341545352745,0.004770635971613867,0.0025097093810723873,0.010333529510497722,0.038365750431633795,0.033690258553147036,0
12458,0.004784688995215311,0.019036954087346025,0.002857854289045081,0.0020444952799524257,0.01043718925574272,0.0808568503720454,0.07906764168190128,0
12461,0.004784688995215311,0.019036954087346025,0.001618507577558204,0.0020113123141756693,0.008043433785384267,0.04572262372228758,0.07906764168190128,0
12462,0.004784688995215311,0.027995520716685332,0.0030276278111665707,0.0022231538365965657,0.006681421860161784,0.08566975813228621,0.1156307129798903,0
12463,0.014354066985645932,0.03583426651735722,0.00438581598813849,0.0014134741362976661,0.00487975217843843,0.061926079848431605,0.07335466179159049,0
12464,0.03349282296650718,0.0027995520716685334,0.0006281620318495128,0.005736920907601173,0.005690388935577491,0.004171186725542025,0.002513711151736746,1
12465,0.004784688995215311,0.025195968645016796,0.00270505811913574,0.001274023207882219,0.00381603867457144,0.07652523338782868,0.10420475319926874,0
12468,0.004784688995215311,0.01959686450167973,0.002065577852478128,0.001645408351492674,0.005104564979551963,0.05839661415758835,0.08135283363802559,0
12471,0.13875598086124402,0.0834266517357223,0.046467013004651794,0.002031732310122532,0.019289922271142967,0.08750935843175603,0.021937842778793418,1
12472,0.028708133971291867,0.12206047032474804,0.02346835987459396,0.0010957925833743284,0.003810452766928465,0.18981191462054423,0.14207364847218595,1
12473,0.019138755980861243,0.07782754759238522,0.013796928231073083,0.004010924415217725,0.06388254331570671,0.15619489984568136,0.12705667276051189,1
12474,0.08133971291866028,0.14109742441209408,0.027424082940024675,0.001325997637576548,0.004983386152807117,0.08607974657112152,0.06332520820637823,1
12475,0.0,0.01959686450167973,0.0030219686937625213,0.0013631119178285093,0.003930563942466072,0.17133951626457242,0.1636197440585009,1
12476,0.04784688995215311,0.09854423292273237,0.013621495591547543,0.0022927646514727313,0.005598070785256071,0.0699184236442254,0.07262755526009639,1
12477,0.02392344497607655,0.10638297872340426,0.020667096759589377,0.0020724766716020745,0.00356984674223986,0.19502971779553546,0.14457647775746496,1
12478,0.0,0.01959686450167973,0.0013298925899516711,0.00214851361226298,0.008719329613535566,0.07540222157710583,0.1636197440585009,0
12479,0.0,0.0167973124300112,0.0021731010831550716,0.0012291174203830704,0.004431387514654504,0.12321043866216443,0.14076782449725778,0
12480,0.014354066985645932,0.07166853303471445,0.009654454291308727,0.0014581985530321179,0.004110945557249337,0.13660636526150133,0.14648080438756855,1
12481,0.0430622009569378,0.0834266517357223,0.018692064785576043,0.0015962069321252303,0.005293118283352145,0.10569145441488792,0.0676416819012797,1
12483,0.03349282296650718,0.025195968645016796,0.006275961201091078,0.0024733430729702113,0.011729802970822155,0.044198536264878,0.02536563071297989,1
12484,0.02392344497607655,0.1427771556550952,0.012393467114868766,0.0014541072569620994,0.004349761508022005,0.11684670506806827,0.19408897014015844,1
12488,0.00956937799043062,0.025195968645016796,0.002988013989338223,0.0017534923842568466,0.004595743187034994,0.05625754404192578,0.06916514320536259,0
12489,0.0,0.007838745800671893,0.0005885482100211651,0.0028225270914394502,0.0064679660750121895,0.0333694938043362,0.0676416819012797,0
12490,0.0430622009569378,0.07278835386338187,0.017333876608604123,0.0012409955792167678,0.004199514091959791,0.09799080199850264,0.058957952468007314,1
12491,0.0,0.01343784994400896,0.0014657114076488632,0.0015774881953255046,0.004378581800352835,0.08310287399349112,0.113345521023766,0
12492,0.004784688995215311,0.010078387458006719,0.0010808914241734859,0.001563014958704924,0.00618870328904636,0.030481749148191722,0.042504570383912255,0
12493,0.004784688995215311,0.010638297872340425,0.0011657781852342309,0.002036022346608545,0.006657767845677875,0.03288820302831212,0.044789762340036565,0
12494,0.028708133971291867,0.0347144456886898,0.0039953368872590635,0.0018162001604618912,0.005831502624102657,0.032086051734938656,0.04021937842778794,0
12497,0.0,0.007278835386338186,0.006989009994001335,0.0009296926111572953,0.005524313615860029,0.3962627389264924,0.06307129798903108,1
12498,0.00956937799043062,0.011198208286674132,0.000894140549839847,0.0019812910857513657,0.005540627497365748,0.016684746902168097,0.031078610603290677,0
12500,0.04784688995215311,0.018477043673012318,0.015149457290640952,0.00268916551278285,0.007501775589451896,0.07779409088825581,0.013212564400864218,1
12501,0.0,0.08286674132138858,0.010084547214016502,0.0011031784487210042,0.003332620911744894,0.5717734419166068,0.680073126142596,1
12502,0.019138755980861243,0.05655095184770437,0.004634817153916675,0.003076956951414019,0.006731992884092958,0.052300264327950007,0.09232175502742229,0
12504,0.004784688995215311,0.0027995520716685334,0.0005036614489604201,0.004348950092286067,0.006297070107045801,0.014117862763373007,0.012797074954296161,0
12506,0.0,0.012318029115341545,0.00012450058288909264,0.0014883208836079182,0.002498246209882618,0.007058931381686504,0.10420475319926874,0
12507,0.00956937799043062,0.010078387458006719,0.005115842133260897,0.0021996911757011708,0.00959018703501922,0.09647206221638222,0.028031687995124923,0
12508,0.004784688995215311,0.031354983202687564,0.0015336208164974591,0.0007626601912553291,0.0015669935737576966,0.043316169842167185,0.1293418647166362,0
12509,0.0,0.00335946248600224,0.00030559233981868186,0.0026534537412924767,0.007424050759528984,0.01732646793686687,0.031078610603290677,0
12510,0.004784688995215311,0.015677491601343786,0.0019920093262254823,0.0020135141560866997,0.007668369779459526,0.05631102079481734,0.06535648994515539,0
12512,0.004784688995215311,0.0167973124300112,0.0005545935055968671,0.0011851917009960417,0.0020870359128500773,0.015561735091445249,0.06992687385740402,0
12513,0.0,0.019036954087346025,0.0026088531232668958,0.0009890017996544043,0.004152271522038834,0.14791669849806718,0.1590493601462523,0
12514,0.0,0.027995520716685332,0.002484352540377803,0.001538106449852203,0.0038467599430979655,0.14085776711638068,0.23217550274223034,1
12515,0.0,0.0083986562150056,0.0007356852625264564,0.0032520795108537926,0.010285534608187851,0.041711867255420254,0.07221206581352833,0
12516,0.004784688995215311,0.010638297872340425,0.004946068611139407,0.0012571850633170992,0.005435368229641846,0.1400556158230072,0.044789762340036565,0
12517,0.019138755980861243,0.12933930571108623,0.00775299084354804,0.001073694853670927,0.0028541734125899615,0.08765909333985239,0.21115173674588664,1
12518,0.019138755980861243,0.04647256438969764,0.0074530576211334085,0.0013119868462538485,0.004355642854431566,0.08425797185594891,0.07586837294332724,0
12519,0.0,0.008958566629339306,0.001029959367537039,0.0013877069604517182,0.004961577703689555,0.05839661415758835,0.07678244972577697,0
12520,0.019138755980861243,0.0671892497200448,0.008137810827023417,0.0015339539741317093,0.004763215213169651,0.09202279637580406,0.10968921389396709,1
12521,0.0,0.020716685330347144,0.0017430081604472966,0.0013900082509895623,0.004396600755264782,0.09882503934361105,0.17276051188299818,0
12522,0.004784688995215311,0.005599104143337066,0.0010922096589815852,0.00237629103477903,0.007516670551047018,0.030802609665541106,0.024223034734917732,0
12523,0.04784688995215311,0.04647256438969764,0.00488947743709891,0.002344139590695797,0.0058468492817947615,0.024910443801488737,0.03398703672926708,1
12524,0.03349282296650718,0.06215005599104143,0.018482677441626204,0.001360226252376991,0.005162520021227889,0.13071055325520634,0.06307129798903108,1
12526,0.00956937799043062,0.03527435610302351,0.0035709030819553386,0.0015661153197116524,0.004635943909698591,0.06727375513758804,0.09658744667885436,0
12527,0.00956937799043062,0.009518477043673012,0.0013185743551435718,0.0013573730745497605,0.00510060685224442,0.02470625983590276,0.02650822669104205,0
12528,0.02392344497607655,0.027435610302351626,0.004272633640057496,0.002615896652914116,0.00625644885707724,0.040107564668673316,0.03717245581962219,0
12530,0.014354066985645932,0.027995520716685332,0.005161115072493294,0.0018276352582009938,0.006819464569896759,0.07291555256764809,0.057358318098720294,0
12531,0.0,0.008958566629339306,0.00024900116577818523,0.0017902297495269797,0.008162884214804933,0.014117862763373007,0.07678244972577697,0
12532,0.0,0.0083986562150056,0.0008601858454155491,0.001735487695100176,0.005077540823871147,0.04877079863710675,0.07221206581352833,0
12534,0.0,0.0347144456886898,0.0036784263126322823,0.0014094911410608454,0.004638518600556714,0.20855933627710124,0.28702010968921393,1
12535,0.004784688995215311,0.015117581187010079,0.0012336875940828268,0.0021060590321532436,0.002877400784768024,0.034813366132408444,0.06307129798903108,0
12536,0.00956937799043062,0.14501679731243003,0.01585684696614716,0.017012155397774117,0.4349858576507425,0.2994698161927608,0.3951858622790982,1
12538,0.0,0.011198208286674132,0.0010752323067694362,0.00170853562755891,0.003734410459236235,0.060963498296383443,0.09506398537477148,0
12539,0.014354066985645932,0.08734602463605823,0.011691736556766606,0.001970810675488165,0.004417194773846856,0.1654838118229461,0.17847349177330896,1
12540,0.07655502392344497,0.15453527435610304,0.03782554072866796,0.001808744132461535,0.0069343529824677,0.12585281939327703,0.0735562963759544,1
12541,0.00956937799043062,0.025195968645016796,0.0038425407173497223,0.0016949768220102166,0.00782815197884375,0.07240752341517823,0.06916514320536259,0
12544,0.0,0.010078387458006719,0.0007639808495467047,0.0019362770924103068,0.007180696359424594,0.043316169842167185,0.08592321755027423,0
12545,0.004784688995215311,0.02295632698768197,0.002954059284913925,0.0018956875052264456,0.006885771292579092,0.08358416476951519,0.09506398537477148,0
12546,0.004784688995215311,0.03247480403135498,0.003576562199359388,0.0014901031330733668,0.005601277209403706,0.10123149322373146,0.13391224862888482,0
12547,0.004784688995215311,0.00335946248600224,0.0007526626147386054,0.0038269886321713,0.014831576349748713,0.021176794145059512,0.015082266910420476,0
12548,0.0,0.0022396416573348264,0.0002716376353943839,0.0032219505836403616,0.014243179720540533,0.015401304832770553,0.021937842778793418,0
12550,0.0,0.031354983202687564,0.00321437868550021,0.0014365230859857362,0.0049733292593619055,0.18224877385445154,0.25959780621572215,1
12551,0.0,0.005039193729003359,0.0005602526230009168,0.0007427702872209079,0.00038300758248733114,0.03176519121758927,0.044789762340036565,0
12552,0.004784688995215311,0.010638297872340425,0.0004923432141523208,0.0044002990757182996,0.010112344531276287,0.01379700224602362,0.044789762340036565,0
12553,0.0430622009569378,0.05263157894736842,0.011114506581553541,0.0014902793051671244,0.00457893136269604,0.06272823114180506,0.042504570383912255,1
12556,0.004784688995215311,0.055431131019036954,0.0020203049132457305,0.0012259714056001806,0.0029729293739273917,0.057113172088190806,0.22760511882998172,1
12557,0.019138755980861243,0.007838745800671893,0.02480391158194968,0.0009870810439447828,0.0012725896440611013,0.28100964109459275,0.012797074954296161,1
12558,0.0,0.005599104143337066,0.0011035278937896846,0.0005312529206613116,0.0009142769695382439,0.06256780088313037,0.04936014625228519,0
12559,0.004784688995215311,0.011198208286674132,0.0015958711079420054,0.0016621564043265728,0.0052905480285501336,0.04508090268758881,0.04707495429616088,0
12560,0.00956937799043062,0.05039193729003359,0.006275961201091078,0.001321386232819484,0.0037602177231015493,0.11839753090192363,0.137720901889092,0
12561,0.0,0.0083986562150056,0.000996004663112741,0.0013745554446045857,0.0031641474802798037,0.056471451053492036,0.07221206581352833,0
12562,0.028708133971291867,0.054871220604703244,0.010061910744400304,0.001484662180062413,0.00473110369040669,0.08122354810615899,0.06372420997649517,1
12564,0.0,0.011198208286674132,0.0007470034973345557,0.0026593097038218124,0.006225543859548452,0.042353588290119024,0.09506398537477148,0
12565,0.0,0.004479283314669653,0.0004470702749199235,0.0010728904148746446,0.001742481013802474,0.025347980870601534,0.04021937842778794,0
12566,0.0,0.010078387458006719,0.0014940069946691114,0.0018366024459899341,0.005635044560099825,0.08470717658023805,0.08592321755027423,0
12567,0.0430622009569378,0.18029115341545354,0.024356841307029756,0.001593008778621439,0.004644688231020931,0.13780959220156153,0.14670932358318098,1
12569,0.14832535885167464,0.050951847704367295,0.010186411327289396,0.0025896486687122075,0.007258081416922692,0.017737570474720774,0.012225776965265082,1
12571,0.004784688995215311,0.0167973124300112,0.002954059284913925,0.0005659753337764297,0.0012109429628812693,0.08358416476951519,0.06992687385740402,0
12572,0.004784688995215311,0.029115341545352745,0.002552261949226399,0.0019960516758242204,0.005108639720628707,0.07219361640361197,0.12020109689213894,0
12573,0.0,0.013997760358342666,0.00046970674453612217,0.000947611856497062,0.002224788932792016,0.02663142293999908,0.11791590493601463,0
12574,0.0,0.005599104143337066,0.0003395470442429799,0.0024742612878948123,0.005760749610411568,0.01925163104096319,0.04936014625228519,0
12576,0.019138755980861243,0.039753639417693165,0.005466707412311976,0.0010991748139608615,0.0045470441523973466,0.06173356353802197,0.06489945155393052,0
12577,0.00956937799043062,0.0761478163493841,0.002665444297307392,0.0007993556165758007,0.002130538292997053,0.05016119421228744,0.2078001218769043,1
12578,0.004784688995215311,0.06159014557670772,0.006762645297839349,0.0014693164761500133,0.004760961211968353,0.19155372885758376,0.2527422303473492,1
12579,0.0,0.015677491601343786,0.0016071893427501047,0.0015586472183770092,0.0052075362286567025,0.09112438692722577,0.1316270566727605,0
12580,0.0,0.012877939529675253,0.0013412108247597705,0.0011990083278814326,0.004177356492095785,0.07604394261180461,0.10877513711151737,0
12581,0.0,0.007838745800671893,0.0009054587846479464,0.0013392820543091336,0.005727568165336906,0.05133768277590185,0.0676416819012797,0
12582,0.004784688995215311,0.011198208286674132,0.0016920761038108497,0.0024899126786550358,0.013540241594925144,0.0478082170850586,0.04707495429616088,0
12583,0.06698564593301436,0.06382978723404256,0.028629474947087254,0.0014430419339900523,0.005194384815651366,0.10791608733517699,0.034125533211456435,1
12584,0.03827751196172249,0.024076147816349383,0.002348533722680611,0.00359794729774267,0.005538268015750015,0.014510025617911147,0.021430022344099128,1
12585,0.004784688995215311,0.0425531914893617,0.007232352042375471,0.0016202761757547035,0.005059693989379995,0.2048694403275833,0.1750457038391225,1
12586,0.0,0.005599104143337066,0.00044141115751587383,0.0019778886094991423,0.003230902285180965,0.02502712035325215,0.04936014625228519,0
12587,0.0,0.00167973124300112,0.0002829558702024832,0.005602750709566981,0.02270058998045417,0.016043025867469324,0.01736745886654479,0
12588,0.0,0.005039193729003359,0.00029427410501058255,0.004628787021687909,0.013767175007720447,0.016684746902168097,0.044789762340036565,0
12589,0.004784688995215311,0.015677491601343786,0.0017260308082351478,0.002131336122176928,0.0063532710025863415,0.04877079863710675,0.06535648994515539,0
12590,0.004784688995215311,0.036954087346024636,0.020836870281710867,0.005177293181204307,0.07610349239806634,0.5905437821815459,0.15219378427787933,1
12591,0.0,0.013997760358342666,0.001284619650719274,0.0017761404626668068,0.006721217146261325,0.07283533743831073,0.11791590493601463,0
12592,0.004784688995215311,0.005599104143337066,0.0016354849297703531,0.001545115233240255,0.006418350459986588,0.04620391449831166,0.024223034734917732,0
12593,0.00956937799043062,0.007278835386338186,0.0011601190678301812,0.0012210853066170267,0.0042530493690919975,0.021711561673975158,0.020414381474710544,0
12594,0.0430622009569378,0.027435610302351626,0.010050592509592204,0.001403459830500971,0.0053594574054352875,0.0566960534156366,0.021937842778793418,1
12596,0.004784688995215311,0.01343784994400896,0.0026767625321154915,0.0020834733884371602,0.00872132005362172,0.07572308209445522,0.05621572212065814,0
12597,0.014354066985645932,0.10246360582306831,0.012648127398051,0.0018554929971227644,0.006024055983839654,0.17904016868095768,0.2093235831809872,1
12598,0.03349282296650718,0.04647256438969764,0.011108847464149491,0.001314642293426609,0.004448428692578889,0.078450396491925,0.04707495429616088,1
12599,0.028708133971291867,0.017357222844344905,0.0054044571208674294,0.001390254618988674,0.006508109307222065,0.04349951870922398,0.019979106816401148,1
